"","x"
"10424",0.87809652865359
"10425",0.851875430979103
"10426",-0.0972021018069903
"10427",0.0684015737320349
"10428",-0.389528122614677
"10429",-0.287462662948844
"10430",-0.500114934653259
"10431",-0.245179237318803
"10432",-0.189131137653573
"10433",0.208625097227946
"10434",0.17417816312818
"10435",0.141614557562197
"10436",0.278208383255717
"10437",0.334835257816855
"10438",0.968903292624714
"10439",0.629679916679814
"10440",0.366154974021743
"10441",-0.470037343064386
"10442",-0.309879084312814
"10443",0.0229743654599774
"10444",0.193164921288943
"10445",0.115627307452759
"10446",0.263122458557497
"10447",0.695624673107291
"10448",0.745213927864943
"10449",0.329990922137901
"10450",0.584553739487579
"10451",-0.0460374321026501
"10452",-0.0418605710202351
"10453",-0.216843635962111
"10454",-0.435488894098114
"10455",-0.315476820772708
"10456",-0.0521737362451654
"10457",0.360730504656076
"10458",0.153291452364497
"10459",0.00520523229023374
"10460",-0.114665005686451
"10461",-0.57133823338808
"10462",-0.300158215675341
"10463",-0.255963379546967
"10464",0.195090001069454
"10465",-0.419689427263586
"10466",-0.160512009026312
"10467",-0.176714922015641
"10468",-0.787514819162132
"10469",-1.11326467000533
"10470",-0.974817266882653
"10471",-0.922607783612016
"10472",-0.58265888358959
"10473",-0.335608402272663
"10474",-0.231588068060084
"10475",-0.479656950538069
"10476",-0.49424085334103
"10477",-0.860997217145204
"10478",-0.399244378819799
"10479",-0.199010603585583
"10480",-0.234566498213136
"10481",-0.995804847370774
"10482",-1.11343955311053
"10483",-0.346096323063685
"10484",0.345453208156959
"10485",0.165967027339665
"10486",0.705099736014647
"10487",0.31008975952221
"10488",-0.0634759204565113
"10489",-0.120835508228152
"10490",-0.172116512327752
"10491",-0.306986961238518
"10492",-0.700763135615524
"10493",-0.939243220998649
"10494",-0.617667836250709
"10495",-0.564661782127998
"10496",-0.377951166081451
"10497",-0.647072129411417
"10498",-1.17295932161439
"10499",-1.30415585830166
"10500",-1.21384520721836
"10501",-1.04874924841272
"10502",-0.140952298832676
"10503",0.0321429257652835
"10504",0.433232588478137
"10505",0.321824070644761
"10506",0.853699167400403
"10507",-0.202074628638589
"10508",0.105815865277163
"10509",0.240394030972629
"10510",0.00447716103371706
"10511",0.0232193044223702
"10512",-0.216000998817185
"10513",-0.0405772946128993
"10514",0.0341258184300456
"10515",-0.135353878997736
"10516",-0.31133758533191
"10517",0.0866094745527077
"10518",-0.132502220898489
"10519",-0.586203506647738
"10520",-0.457916692854952
"10521",-0.141807805095911
"10522",0.218093653089042
"10523",0.376215358902552
"10524",0.22093458331856
"10525",0.555112103062557
"10526",0.736297488171056
"10527",0.930392021863935
"10528",0.647866736222499
"10529",0.504502640366422
"10530",-0.114877841932086
"10531",-0.718659066613938
"10532",-0.896299699365186
"10533",-0.585926472074932
"10534",0.0151461362296918
"10535",0.43872913552209
"10536",0.484643566325087
"10537",-0.12490264286428
"10538",-0.234412628712128
"10539",-0.572962211305422
"10540",-0.383089864823953
"10541",-0.830293428569108
"10542",-0.2967315758127
"10543",-0.663832706025519
"10544",-0.352989769110239
"10545",-0.0864819872534543
"10546",-0.299385541388586
"10547",0.12440634002484
"10548",0.399974514185296
"10549",0.749160062685679
"10550",1.30608743444601
"10551",1.33832123540402
"10552",1.2354619693096
"10553",0.914356452784975
"10554",0.901067311803316
"10555",0.660815144946625
"10556",1.03482001575299
"10557",0.842246844416336
"10558",1.06943049835252
"10559",1.62582262655965
"10560",2.037880547892
"10561",1.66132147977263
"10562",1.23766678756019
"10563",1.12924716536669
"10564",0.795491442915555
"10565",0.502654714397916
"10566",0.0948393990446459
"10567",0.144019114221319
"10568",-0.141154652198394
"10569",0.0382325605227465
"10570",0.0836165086275667
"10571",-0.00124400284325907
"10572",0.156307801561683
"10573",0.113124340759346
"10574",-0.381185929967156
"10575",-0.528807350478124
"10576",-0.100335573554499
"10577",-0.61665095710575
"10578",0.11758716018785
"10579",-0.360286159628752
"10580",-0.36443782509213
"10581",-0.828294636896054
"10582",-0.686747598955412
"10583",-0.639912813871405
"10584",-0.636636081621523
"10585",-0.757438860773903
"10586",-0.843071411039626
"10587",-0.855909409660088
"10588",-0.889279351915747
"10589",-0.985664407063123
"10590",-0.61073919015027
"10591",-0.398523476712789
"10592",0.316234927206891
"10593",0.762349818913507
"10594",0.309125048971121
"10595",0.274605885361409
"10596",-0.241119761026941
"10597",-0.858608794354898
"10598",-0.0987826542344422
"10599",-0.261849270126717
"10600",-0.156812394652219
"10601",0.319853264333719
"10602",0.380929178041336
"10603",0.262710237747726
"10604",0.539612214446
"10605",0.157414281878308
"10606",0.517458975276862
"10607",0.330220937474068
"10608",0.387420034832723
"10609",-0.613613978606741
"10610",-0.461731407766651
"10611",-0.213755904632594
"10612",0.0133454328169502
"10613",-0.09637981399526
"10614",0.304373360281331
"10615",-0.347699080324706
"10616",0.217745184004246
"10617",-0.0526903989136015
"10618",0.190235864689052
"10619",0.154700911087808
"10620",-0.47215596491044
"10621",-0.147631193763636
"10622",-0.233130178323294
"10623",0.683832215963797
"10624",0.743069694150436
"10625",0.987176444023746
"10626",1.00708988761527
"10627",1.12501699914143
"10628",0.975847533382385
"10629",0.667952225176047
"10630",0.876457205230781
"10631",1.38313031186718
"10632",1.54984441570169
"10633",2.26069765752775
"10634",1.80814774946334
"10635",1.63672005821732
"10636",1.34181468941696
"10637",0.893447581074643
"10638",1.12624319293035
"10639",0.563593695967766
"10640",0.429215810589058
"10641",0.569384037123233
"10642",0.895361728819952
"10643",1.08233070855362
"10644",0.773267446836674
"10645",0.394212010504335
"10646",0.874950602743494
"10647",0.644319350997534
"10648",0.776510876826313
"10649",1.021995819731
"10650",0.956877183536418
"10651",0.978277734190479
"10652",1.13629013588424
"10653",1.23962763224869
"10654",1.22540376740382
"10655",1.18432679126472
"10656",1.2363142918165
"10657",0.795931635600996
"10658",0.735890440193887
"10659",0.655540224091995
"10660",1.04591698902519
"10661",0.988376100227239
"10662",1.03075223595784
"10663",1.10743580110287
"10664",1.42673269196295
"10665",1.1301711660597
"10666",1.38444126115157
"10667",1.75007435821704
"10668",1.72693407249075
"10669",1.28434488475657
"10670",1.45515761281967
"10671",1.1645986164156
"10672",0.880888305758233
"10673",1.04380904128291
"10674",0.516891217425112
"10675",0.579720684974193
"10676",1.09423897637177
"10677",0.960449672403674
"10678",1.04363081324999
"10679",0.632417438059993
"10680",0.146301953706725
"10681",0.47324925563575
"10682",0.37648587000633
"10683",0.625281915617254
"10684",0.0975590070232008
"10685",0.552973217489539
"10686",0.424831459966867
"10687",1.06487530182334
"10688",1.0668596026231
"10689",0.705347257923388
"10690",0.241555819463972
"10691",0.370709030099841
"10692",0.655891685060004
"10693",0.911286998714487
"10694",1.00506687486578
"10695",0.453504744911736
"10696",0.363479475856712
"10697",0.41153827046558
"10698",0.177237180324322
"10699",0.142363231735183
"10700",0.259246448168064
"10701",-0.119718103315447
"10702",-0.141716132043728
"10703",-0.375272005830085
"10704",-0.169632983211189
"10705",0.159701762466567
"10706",0.329193560869431
"10707",0.00623205264255799
"10708",-0.246426741003868
"10709",-0.359769568759862
"10710",-0.700156706390952
"10711",-0.490810417234042
"10712",-1.08363399981364
"10713",-0.982462967383584
"10714",-0.969241497568179
"10715",-0.589074549803481
"10716",-1.07638217013243
"10717",-1.43732905757073
"10718",-1.21442855606558
"10719",-1.32982691726758
"10720",-1.34503658137045
"10721",-0.889846551022916
"10722",-0.713112418929338
"10723",-0.372830954991622
"10724",-0.295173257523711
"10725",0.215065709404616
"10726",0.160118712803562
"10727",0.638419013407799
"10728",0.921016000126855
"10729",0.991374210699595
"10730",0.800989855078792
"10731",0.744005739413451
"10732",0.503010688347465
"10733",0.931482472757447
"10734",0.579300840329288
"10735",0.895038629204076
"10736",0.726901445362255
"10737",0.699554588374354
"10738",0.200212315032822
"10739",-0.111829909008749
"10740",0.0160604407568225
"10741",0.0562088973904301
"10742",-0.0986978760794529
"10743",-0.147833756669025
"10744",0.248588953220378
"10745",0.136224386797182
"10746",0.118890382269175
"10747",0.0337908307728653
"10748",0.0057088084847884
"10749",-0.646231079837948
"10750",-0.644099617955024
"10751",-0.504000754981592
"10752",-0.651912654405916
"10753",0.0724277808837965
"10754",0.0289126270264529
"10755",0.123763199573641
"10756",-0.0226828823542505
"10757",-0.0995255101919092
"10758",-0.157201140138422
"10759",-0.26264432965991
"10760",-0.0880496667415886
"10761",0.581384749613796
"10762",-0.00376702304095918
"10763",0.127215773008548
"10764",-0.767624285673184
"10765",-0.304394953511785
"10766",-0.396894967236476
"10767",-0.489996547700325
"10768",0.0670756541822354
"10769",0.233812461220469
"10770",0.0938111132476087
"10771",0.688943137310829
"10772",0.696519957893481
"10773",0.648761089604811
"10774",1.04598068546498
"10775",1.20002279151657
"10776",0.211402575819419
"10777",0.130161873004594
"10778",-0.335223566892454
"10779",-0.13256721070507
"10780",0.0888875995942633
"10781",0.742120306977364
"10782",0.391374231591527
"10783",0.800440527398721
"10784",0.355453949404368
"10785",0.205440516387937
"10786",-0.459397639130982
"10787",-0.438302386412894
"10788",-0.00416661954007436
"10789",0.497773726253942
"10790",0.990885203628218
"10791",0.482661293873668
"10792",0.146421264383575
"10793",0.0337386117374048
"10794",-0.0989472306802122
"10795",-0.373731840614008
"10796",-0.18736868486599
"10797",-0.0996624878574782
"10798",-0.866250120940787
"10799",-0.314482643783353
"10800",-0.19267821086029
"10801",0.184468619194399
"10802",-0.451272046014112
"10803",-0.205430655339413
"10804",0.355256975032677
"10805",0.642072876570863
"10806",0.506998948864989
"10807",0.243234582121654
"10808",-0.20513478320902
"10809",0.186279887887275
"10810",0.0947381983991399
"10811",0.453253341682404
"10812",-0.00876557236164668
"10813",-0.0281384542220973
"10814",0.19542312703187
"10815",0.59623046940502
"10816",0.695442446157398
"10817",0.967725343530494
"10818",0.9374407253262
"10819",0.775079942486105
"10820",0.798215225968366
"10821",0.388103619199966
"10822",0.61819351236525
"10823",0.503395643443572
"10824",0.683166596832422
"10825",0.691403306673912
"10826",1.02676373322579
"10827",1.09876471513374
"10828",1.65988386998763
"10829",1.39713882855698
"10830",1.54020391318116
"10831",1.41364343110159
"10832",1.71961325400411
"10833",1.71131320985012
"10834",1.92076915175957
"10835",1.95176967542249
"10836",1.25500857304278
"10837",0.835870346767661
"10838",1.2151403737153
"10839",1.58791435185225
"10840",1.23906640523139
"10841",0.859839297074713
"10842",0.935123817486507
"10843",0.283877909200618
"10844",-0.066800366056682
"10845",0.128381729441725
"10846",0.294146380307848
"10847",0.0760021101372487
"10848",0.276594483487011
"10849",0.188247170595971
"10850",0.149049423702395
"10851",-0.0483404402959275
"10852",0.405237592863437
"10853",0.30072573289277
"10854",0.469407468872198
"10855",1.02004956001834
"10856",1.26685390014641
"10857",0.564523280039996
"10858",0.410899426996484
"10859",0.109167127739878
"10860",0.197046639667179
"10861",0.233060436437143
"10862",-0.0500808159136948
"10863",0.0930797372056387
"10864",-0.310003230483481
"10865",-0.832550811962691
"10866",-0.668746075974482
"10867",-0.843315692288748
"10868",-0.295045547374955
"10869",-0.731589698486155
"10870",-0.734869803074775
"10871",-1.02463463239442
"10872",-0.454035506714454
"10873",-0.0360621488962827
"10874",0.067549894183093
"10875",0.314369861287769
"10876",0.582736179125998
"10877",0.699214201189422
"10878",0.790280110893015
"10879",0.919472177997206
"10880",1.22106116193652
"10881",1.1982108894261
"10882",0.381243115878484
"10883",-0.120449054926666
"10884",0.0125462972054173
"10885",0.587105916211531
"10886",-0.0290881355913864
"10887",-0.236622045067702
"10888",-0.0226200200667897
"10889",-0.121810211084954
"10890",-0.0852201392232449
"10891",0.328639724927133
"10892",0.501927539705888
"10893",0.265401048433336
"10894",0.296011665401215
"10895",0.789183827866337
"10896",1.10685543060407
"10897",1.41923926208425
"10898",1.4958421478308
"10899",1.0861612215848
"10900",1.03530701859365
"10901",0.853728960707123
"10902",1.0682767771923
"10903",1.21039366131551
"10904",1.29045468814193
"10905",1.05198043671938
"10906",0.942342683585834
"10907",1.1682919847306
"10908",0.965564748619813
"10909",0.657272304041149
"10910",0.36794224042974
"10911",-0.0715289548276099
"10912",0.407679218837852
"10913",0.717743106418806
"10914",0.82308507270164
"10915",1.08910087659364
"10916",0.631200591365012
"10917",0.475897257179886
"10918",0.463921954630251
"10919",0.824735694700443
"10920",0.852703603079718
"10921",0.311762405910449
"10922",0.631574067912672
"10923",0.635917265023699
"10924",0.981007363897958
"10925",0.914490536527368
"10926",1.06448575271433
"10927",1.16345870900513
"10928",0.988148512094199
"10929",0.805748020708699
"10930",0.749518804713628
"10931",1.3129690698579
"10932",0.680818719580796
"10933",0.516932551271979
"10934",0.334720236000707
"10935",-0.108325394612234
"10936",0.0265964034560389
"10937",0.153142259131832
"10938",0.473627884734697
"10939",0.073550699519841
"10940",0.22713049442233
"10941",0.444687622361276
"10942",0.249326943123244
"10943",0.627517636700421
"10944",0.242793905657416
"10945",0.386496907428039
"10946",0.172923416369788
"10947",0.593209674545114
"10948",0.455215697222254
"10949",0.316027982000284
"10950",-0.0410076483785735
"10951",0.174116589370886
"10952",0.0186015744820761
"10953",0.10432840370308
"10954",0.418518042212503
"10955",0.357030049143698
"10956",0.348655889919758
"10957",0.46090313415528
"10958",0.644957205390409
"10959",1.19591108287256
"10960",0.785896654508847
"10961",0.869606457546925
"10962",0.844809778800565
"10963",0.715357764141446
"10964",0.3378169158148
"10965",0.415784461892478
"10966",0.256269431568997
"10967",-0.166287991398672
"10968",0.0834522386888827
"10969",-0.000434560968024411
"10970",0.696311781283435
"10971",0.957245706733421
"10972",0.859157335274183
"10973",0.64175903648803
"10974",0.530082796761877
"10975",0.418553262930997
"10976",0.849511232473121
"10977",0.802470446268045
"10978",0.665460781918377
"10979",0.222767496636658
"10980",0.216187138455912
"10981",0.25826652183154
"10982",-0.129546344010484
"10983",0.203124034218137
"10984",0.0551362525210883
"10985",0.237154993141313
"10986",-0.209880052102685
"10987",-0.301710001858519
"10988",-0.592050260895559
"10989",-0.166943832073233
"10990",0.0468219732407371
"10991",-0.301020887111682
"10992",0.0330213492858644
"10993",-0.106815508607782
"10994",0.647203007293588
"10995",0.295328823753246
"10996",0.222059548433454
"10997",-0.528642219640522
"10998",-0.0561933121077437
"10999",0.0756248160574825
"11000",0.394869824154483
"11001",0.541933646844565
"11002",-0.233653674187018
"11003",-0.280611253730713
"11004",-0.279365666052104
"11005",-0.372882288852407
"11006",-0.453415046012269
"11007",-0.918962987816533
"11008",-0.80207187255215
"11009",-0.46741004589043
"11010",-0.421415211714206
"11011",-0.620887873111545
"11012",-0.712866360331311
"11013",-0.222657766784153
"11014",-0.525847090580808
"11015",-0.773932239748772
"11016",-0.340252709315824
"11017",-0.00187357707590005
"11018",0.394026924099014
"11019",0.435820494366987
"11020",0.553326835069095
"11021",0.103480194735486
"11022",0.479236800345604
"11023",-0.0240024779086321
"11024",-0.246442850680976
"11025",-0.536924019109224
"11026",-0.644261543761257
"11027",-0.508488452703828
"11028",-0.926019580577095
"11029",-0.303932477976186
"11030",-0.703943310798191
"11031",-0.641794050474511
"11032",-0.324317989680113
"11033",0.285192167813079
"11034",0.632713199241918
"11035",0.491122399341938
"11036",0.249238015574879
"11037",-0.0618851879448552
"11038",-0.090841055716543
"11039",-0.115533264660648
"11040",0.0618590009803583
"11041",-0.292682558660919
"11042",-0.594386389167532
"11043",-0.979309214504552
"11044",-1.46976326617587
"11045",-0.825739956929105
"11046",-0.992481000034446
"11047",-0.757540123427357
"11048",-0.690373859243196
"11049",-0.738912951833095
"11050",-0.815498011001037
"11051",-0.66512181638922
"11052",0.146920414476991
"11053",0.42226707961906
"11054",0.299425248573212
"11055",-0.0943737571423449
"11056",0.161302231850508
"11057",0.339494736917973
"11058",0.637890095825092
"11059",0.970687815142274
"11060",0.934178101966229
"11061",1.18237795836627
"11062",1.02474762711478
"11063",1.11579837281837
"11064",0.827066890272356
"11065",0.966072354984425
"11066",0.491155727840493
"11067",0.512389353255221
"11068",0.356265048889973
"11069",0.109745010053617
"11070",-0.150530201147133
"11071",-0.742234320916101
"11072",-1.15003830110876
"11073",-1.05176387905027
"11074",-0.966252244474399
"11075",-1.12275058160321
"11076",-0.818856539175733
"11077",-0.806972296049525
"11078",-0.679006132007729
"11079",-0.843056962487938
"11080",-0.844544668815361
"11081",-0.699918257055157
"11082",-0.806035972834739
"11083",-0.996670728766241
"11084",-1.25824440660545
"11085",-0.939974554703332
"11086",-0.586873711995571
"11087",-1.01208360255811
"11088",-1.14909365388372
"11089",-1.0690716541505
"11090",-1.51369552380132
"11091",-1.41750329929125
"11092",-1.11927169862763
"11093",-0.561448485817863
"11094",-0.20495449072642
"11095",-0.190807271080505
"11096",-0.208024453193163
"11097",-0.318776620053666
"11098",-0.0201384318005466
"11099",-0.139604631855186
"11100",-0.0381489481947449
"11101",-0.274031380647451
"11102",-0.567399516180556
"11103",-0.953419793784186
"11104",-0.531782940846797
"11105",-0.237765115893368
"11106",-0.217162430506819
"11107",-0.22215634220779
"11108",-0.531351865158252
"11109",-0.639024695320708
"11110",-0.773065301162433
"11111",-1.1288052584162
"11112",-0.754046823954497
"11113",-0.997445596974302
"11114",-0.441080995908407
"11115",-0.48930151347451
"11116",-0.298750249564541
"11117",-0.0606574253328434
"11118",0.236879756936727
"11119",-0.0674911294279198
"11120",-0.183907598494238
"11121",-0.729651625909018
"11122",0.136964526425678
"11123",0.505124716801932
"11124",-0.101422353122293
"11125",-0.0759555154543345
"11126",-0.0738168240968098
"11127",-0.273447540077492
"11128",-0.46731326390958
"11129",-0.214489482613981
"11130",-0.60187440266227
"11131",-0.249380433983171
"11132",-0.0806339528998573
"11133",0.261308804480567
"11134",0.555980695203021
"11135",0.417723424412804
"11136",-0.14224340488871
"11137",-0.241607895593882
"11138",-0.0514023380372561
"11139",0.206668992272807
"11140",0.126357575269827
"11141",-0.0155632854854204
"11142",0.124313834996282
"11143",0.156202736797625
"11144",0.189915439276217
"11145",0.22993080345523
"11146",-0.66474581811686
"11147",-0.0974620096464542
"11148",-0.672596292319314
"11149",-0.18441990404759
"11150",-0.0494723897631515
"11151",-0.0100164777451908
"11152",0.0813860637259039
"11153",-0.113877208042553
"11154",-0.136383017403349
"11155",-0.0758156918102756
"11156",0.216745537214291
"11157",0.016028663495925
"11158",-0.198867244781445
"11159",-0.321338545828795
"11160",0.338004673466092
"11161",-0.48262513289541
"11162",-0.132684096830035
"11163",0.100724869998191
"11164",-0.420534407482867
"11165",-0.756978312464505
"11166",-0.562729788058113
"11167",-0.348792745371524
"11168",0.300644453716925
"11169",-0.000469461683999736
"11170",0.131625258779322
"11171",-0.0148327652943653
"11172",0.356643606777636
"11173",-0.432357290408976
"11174",-0.123113148135841
"11175",-0.486558379267921
"11176",-0.258517156985002
"11177",-0.0387423105468391
"11178",-0.0788170236444322
"11179",0.112703506064182
"11180",0.120023028425629
"11181",0.123371947263569
"11182",-0.044312538696154
"11183",0.0175852414557098
"11184",-0.111367899752117
"11185",0.294107150374431
"11186",0.289076723745626
"11187",0.410032702167071
"11188",0.261137054082183
"11189",0.347270723818724
"11190",0.44607972280507
"11191",0.99675505353751
"11192",0.822849577347711
"11193",0.585971132932474
"11194",1.3371266002127
"11195",1.41225966342176
"11196",1.07615487111783
"11197",1.12213517159291
"11198",0.840677759715297
"11199",0.249021143668848
"11200",0.131012428373472
"11201",0.491574411793442
"11202",0.455123074509898
"11203",0.182862839858814
"11204",0.256703678053964
"11205",0.146317512620842
"11206",0.445204333675723
"11207",-0.36153720639396
"11208",0.0924621523360127
"11209",-0.289899277837089
"11210",0.0759652103290914
"11211",0.652537214128848
"11212",0.576197428923141
"11213",0.97373581841117
"11214",1.31806866780134
"11215",0.659466085031712
"11216",0.118866285919143
"11217",0.203848564059604
"11218",0.00566740844060288
"11219",-0.0931542457694909
"11220",0.00287164962037569
"11221",-0.370301587760261
"11222",-0.316860815848065
"11223",-0.345110357988243
"11224",-0.302545052652457
"11225",-0.514281687540161
"11226",-0.866242242225249
"11227",-0.243830264557873
"11228",-0.131773308324659
"11229",-0.265622987946304
"11230",-0.00313977122528825
"11231",-0.312740073164591
"11232",-0.845545406685379
"11233",-0.34089327093019
"11234",-0.349252790924576
"11235",-0.708211455456764
"11236",-0.656761146314749
"11237",-0.554581350130287
"11238",-0.337188597896732
"11239",-0.274672563849004
"11240",-0.163196360257049
"11241",0.511965913231452
"11242",0.767484692567721
"11243",0.646612425765614
"11244",0.221853066509689
"11245",-0.00373288136239699
"11246",0.0919768973847203
"11247",-1.08579433447939
"11248",-0.791636073846115
"11249",-0.577922068079317
"11250",-0.605589224178543
"11251",-0.784514653235506
"11252",-0.733060355392577
"11253",-0.988860658441181
"11254",-1.05437777934582
"11255",-0.463322113145291
"11256",-0.0473520675804184
"11257",-0.494347637400073
"11258",-0.215469191305589
"11259",0.220344086554902
"11260",-0.240087567884828
"11261",-0.162257366333811
"11262",0.806610940409723
"11263",1.09309272959783
"11264",0.861242742137928
"11265",1.11679177715773
"11266",1.40399929138172
"11267",1.66309258523708
"11268",1.32121475581105
"11269",1.08361060286615
"11270",0.654284423779976
"11271",0.999359780792964
"11272",1.28143271090646
"11273",1.50874318930329
"11274",1.17407828588255
"11275",1.43415820818017
"11276",1.05549395739015
"11277",1.63039721410789
"11278",1.41371228430465
"11279",0.77148546887559
"11280",0.363105680598062
"11281",0.18174839374392
"11282",0.186391763888751
"11283",0.256071495815398
"11284",0.342068277221709
"11285",0.116681279497425
"11286",-0.22036726047335
"11287",-0.034535963787346
"11288",-0.0632948391067089
"11289",0.428976323439036
"11290",-0.0614212594830975
"11291",0.0498818170261334
"11292",-0.210218183569368
"11293",-0.527256853302553
"11294",-0.536866779876479
"11295",-0.112716485559992
"11296",-0.0299737798277796
"11297",-0.0286688423480028
"11298",0.101808065832607
"11299",0.172087552451178
"11300",0.687913592808945
"11301",0.555377242012173
"11302",0.453591932807861
"11303",0.287217064677786
"11304",0.105933513916562
"11305",0.698224560667377
"11306",0.690682586735076
"11307",0.254951871184767
"11308",0.655101973214605
"11309",0.642938729695727
"11310",0.740836286212619
"11311",0.39595162074723
"11312",-0.129129881044197
"11313",0.522078746165958
"11314",-0.035299874214443
"11315",0.43822917091132
"11316",-0.0698954949820958
"11317",0.829461267989725
"11318",0.507684184248746
"11319",-0.223146207988772
"11320",-0.90569256868963
"11321",-0.155020750129561
"11322",-0.0856354104328197
"11323",-0.157288015329802
"11324",-0.57872280308902
"11325",-0.380799124769328
"11326",-0.58366626750952
"11327",-0.191911013161472
"11328",-0.423273641128511
"11329",-0.122668860586812
"11330",-0.632545829114647
"11331",-0.963524531979854
"11332",-1.13884598648866
"11333",-0.90523865786381
"11334",-0.860522922904231
"11335",-0.596161648232667
"11336",-0.397298154492248
"11337",-0.616601496488409
"11338",-0.556064231697934
"11339",-0.217128600389579
"11340",-0.73779014799628
"11341",-0.617778866144887
"11342",-0.684390812825341
"11343",-0.740720003563042
"11344",-0.240068694576272
"11345",0.0936844260137791
"11346",0.337773885224451
"11347",0.365267378923024
"11348",0.71014804367757
"11349",0.637860616934046
"11350",0.828803599430374
"11351",0.959419327408442
"11352",0.266620287686634
"11353",-0.111835501810915
"11354",0.626271733617886
"11355",0.59302299507639
"11356",1.0904702904184
"11357",0.801341115839264
"11358",0.629011701518281
"11359",0.569566265669322
"11360",1.42621956743913
"11361",1.40475025323859
"11362",1.81550259741801
"11363",1.42290033325525
"11364",1.576881493479
"11365",1.79860989721523
"11366",2.27759523366446
"11367",2.29591298161342
"11368",2.35963102582991
"11369",2.15387105631221
"11370",2.26288999259173
"11371",1.80559603805846
"11372",1.63304666881746
"11373",1.45087212543438
"11374",0.97785325734784
"11375",0.914341394394109
"11376",0.725519685255193
"11377",0.171984878701794
"11378",0.433049330713012
"11379",0.556187184174917
"11380",1.10649844183112
"11381",0.498644445917728
"11382",0.245816720774469
"11383",0.573524938951214
"11384",0.525214460277273
"11385",0.781303021989783
"11386",0.803371963903656
"11387",1.57911612668049
"11388",1.40725175875978
"11389",1.9411983780054
"11390",1.92586620057107
"11391",1.70854228072096
"11392",0.873616481235251
"11393",0.956747943455343
"11394",0.889027112052648
"11395",1.28328661211415
"11396",0.912481697626014
"11397",1.08840140276948
"11398",1.33264130076686
"11399",0.771325456029793
"11400",0.735980777316619
"11401",0.630301443293791
"11402",1.00659975144016
"11403",0.0693759076791473
"11404",-0.36853528457143
"11405",0.196339846024081
"11406",0.148884378024968
"11407",0.444045690609458
"11408",0.672500525271963
"11409",1.13048528550185
"11410",0.97873522006353
"11411",0.927956287793626
"11412",0.951195511902396
"11413",0.453552707883744
"11414",0.57642414003248
"11415",0.954290386989132
"11416",0.984426783122973
"11417",1.09100031766283
"11418",0.705349587550234
"11419",1.1172400052366
"11420",0.918123394120993
"11421",0.971104217875425
"11422",0.75392366640566
"11423",0.796538005549709
"11424",0.556201574945187
"11425",0.176054225588893
"11426",0.247239381073709
"11427",0.38169415389212
"11428",0.249223128241166
"11429",0.0359604942814873
"11430",0.137385747888437
"11431",0.28410536305884
"11432",0.943592810872604
"11433",0.24702553685267
"11434",0.60768675741709
"11435",0.779484826286819
"11436",0.0358719480887614
"11437",0.567635552919242
"11438",0.332615581870717
"11439",0.512579874967696
"11440",0.562954128066373
"11441",0.32740080922418
"11442",0.442815614262316
"11443",0.802179629300537
"11444",0.912754735029393
"11445",0.690352596330368
"11446",0.840862205631998
"11447",1.19005072388643
"11448",1.06174944604539
"11449",1.15105008506419
"11450",0.767760115862973
"11451",0.149195090077287
"11452",0.378024221569835
"11453",0.78051043523497
"11454",0.56454137402385
"11455",0.417242555568592
"11456",0.575138467465806
"11457",0.651477264638237
"11458",0.670396414100373
"11459",1.00893062234469
"11460",0.97130526705724
"11461",1.45112521284952
"11462",1.39934643675892
"11463",1.30870490792885
"11464",0.7757888224211
"11465",0.763413244144177
"11466",0.759161002663961
"11467",0.926876175940177
"11468",0.942789406534336
"11469",1.11692704882368
"11470",0.421730438863097
"11471",0.0435028869244427
"11472",0.332741134822204
"11473",0.698934807608731
"11474",1.05406458853085
"11475",0.978042153560472
"11476",0.614553076313508
"11477",0.778972647261397
"11478",0.819748791807928
"11479",0.739852623510704
"11480",0.236809149569082
"11481",-0.44202868748135
"11482",0.0240539200821209
"11483",0.201081172261617
"11484",0.266079702844176
"11485",0.439948112292283
"11486",0.612315659556099
"11487",0.969223509608006
"11488",0.846602998334017
"11489",0.759238387485246
"11490",0.862526392963352
"11491",0.152004447850267
"11492",0.545180486710203
"11493",0.604981314201928
"11494",0.52005180749487
"11495",-0.00750980438707886
"11496",-0.017495741114303
"11497",0.00873545751115196
"11498",0.165952083415231
"11499",0.621957435252885
"11500",0.121460328701214
"11501",0.236141712695807
"11502",0.280831999129192
"11503",0.115124470425266
"11504",0.331467176868332
"11505",0.430083833969899
"11506",0.805376193422166
"11507",0.322179577843881
"11508",0.451238548362143
"11509",0.771701490995142
"11510",0.513721744786826
"11511",1.11987664382524
"11512",0.800825860484171
"11513",0.863799773732103
"11514",1.03361070734145
"11515",0.268706655377858
"11516",0.0209854728180838
"11517",-0.176512005359797
"11518",-0.442244114166883
"11519",-0.493317562937569
"11520",0.0462926362940542
"11521",0.0779636249329665
"11522",0.317872080256529
"11523",0.233424322402939
"11524",0.0184858843908153
"11525",-0.147416480513442
"11526",0.156680326990915
"11527",0.0220618696012209
"11528",-0.0506193800790632
"11529",0.500889328562333
"11530",0.541276731287782
"11531",0.486961404477887
"11532",0.513767206273135
"11533",1.32354808957639
"11534",1.38527068393886
"11535",1.07120443051637
"11536",1.02579759246436
"11537",0.260902468198048
"11538",0.407187492793945
"11539",0.315979572965542
"11540",0.747057158910535
"11541",0.448923282569265
"11542",0.224396905969726
"11543",0.407892196743381
"11544",-0.0650671425626594
